,match,team,goals,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
62,32,ESP,2,15.0,18.0,83.0,0.0,0.0,0.0,0.0,3148.0,1057.0,1156.0,0.0,0.0,0.0,4.0,17.24,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,212.0,75.6,4.0,0.0,5.0,3.0,38144.0,15595.0,13804.0,141.0,9.8,3.8,388.0,23.380000000000003,83.6,7.4,9.0,0.0,0.0,0.0,0.0,1.0,214.0,264.0,80.25,3.0,1.0,4.0,7.0,33403.0,14558.0,12319.0,233.0,23.25,2.75,271.0,22.137500000000003,76.75,11.25,12.0,0.0,0.0,0.0,0.0,1.0,91.0,138.0,63.75,15.0,6.0,0.0,7.0,30877.0,14647.0,9811.0,319.0,48.25,11.5,347.0,23.475,79.75,10.0,10.25,0.0,0.0,0.0,0.0,3.0,1
63,32,HON,0,19.0,33.0,58.0,0.0,0.0,0.0,0.0,4295.0,1397.0,1915.0,0.0,0.0,0.0,8.0,16.66,98.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,115.0,171.0,67.0,2.0,0.0,6.0,1.0,38281.0,12073.0,18488.0,42.0,2.5,0.25,311.0,21.3875,84.0,8.0,8.0,1.0,1.0,0.0,4.0,0.0,111.0,142.0,81.6,4.0,0.0,8.0,2.0,33551.0,11071.0,15915.0,206.0,12.8,0.8,322.0,22.338,76.4,11.8,11.8,0.0,1.0,0.0,0.0,0.0,48.0,83.0,56.25,3.0,0.0,5.0,6.0,28403.0,10060.0,12000.0,243.0,22.75,4.5,245.0,24.345,83.5,8.0,8.5,0.0,0.0,0.0,1.0,0.0,-1
64,33,MEX,0,24.0,36.0,67.0,0.0,0.0,0.0,0.0,5675.0,2523.0,1921.0,0.0,0.0,0.0,6.0,16.25,96.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,259.0,313.0,82.8,6.0,0.0,6.0,6.0,45500.0,20552.0,16469.0,120.0,6.8,1.8,366.0,22.536,83.0,8.4,8.6,0.0,0.0,0.0,0.0,0.0,99.0,124.0,82.0,1.0,1.0,5.0,1.0,21642.0,10320.0,7501.0,152.0,16.666666666666668,1.3333333333333333,262.0,20.856666666666666,76.33333333333333,10.666666666666666,13.0,0.0,0.0,0.0,0.0,0.0,94.0,122.0,76.8,4.0,1.0,9.0,6.0,33418.0,16523.0,10515.0,389.0,45.4,8.0,311.0,23.842,83.6,7.8,8.6,0.0,0.0,0.0,0.0,0.0,-1
65,33,URU,1,8.0,23.0,35.0,0.0,0.0,0.0,0.0,2991.0,1046.0,1091.0,0.0,0.0,0.0,4.0,11.81,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,126.0,68.0,4.0,1.0,4.0,6.0,38274.0,12245.0,18625.0,60.0,4.0,1.4,326.0,21.874000000000002,86.0,6.8,7.2,0.0,0.0,0.0,0.0,0.0,51.0,77.0,52.25,4.0,0.0,3.0,8.0,30043.0,9269.0,15164.0,149.0,13.25,2.25,292.0,20.67,81.0,8.5,10.5,0.0,0.0,0.0,0.0,0.0,45.0,89.0,51.333333333333336,7.0,4.0,6.0,6.0,30847.0,10610.0,14100.0,185.0,30.333333333333332,6.333333333333333,382.0,21.883333333333336,81.33333333333333,8.333333333333334,10.333333333333334,0.0,0.0,0.0,0.0,0.0,1
66,34,FRA,1,19.0,34.0,56.0,0.0,0.0,0.0,0.0,4379.0,1776.0,1564.0,0.0,0.0,0.0,17.0,18.9,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,198.0,77.75,0.0,0.0,1.0,2.0,39424.0,13781.0,15841.0,53.0,3.25,0.25,355.0,22.4,84.25,8.0,7.75,0.0,0.0,0.0,2.0,1.0,98.0,123.0,79.5,1.0,1.0,4.0,4.0,28469.0,10258.0,11337.0,169.0,10.0,2.0,269.0,22.61,79.75,10.0,10.25,0.0,1.0,1.0,0.0,0.0,39.0,73.0,42.0,9.0,3.0,5.0,6.0,26491.0,10509.0,9013.0,358.0,33.6,4.0,315.0,23.814,80.6,8.8,10.6,0.0,0.0,0.0,0.0,4.0,-1
67,34,RSA,2,23.0,36.0,64.0,0.0,0.0,0.0,1.0,5126.0,1593.0,1780.0,0.0,0.0,0.0,10.0,19.87,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,168.0,83.6,1.0,1.0,3.0,5.0,37575.0,13099.0,14484.0,95.0,5.0,0.4,308.0,23.101999999999997,86.4,6.8,6.8,0.0,0.0,0.0,0.0,0.0,170.0,222.0,79.8,12.0,3.0,7.0,3.0,42961.0,15119.0,17092.0,247.0,17.0,2.2,386.0,21.648,79.2,10.2,10.6,0.0,0.0,0.0,5.0,0.0,48.0,65.0,73.66666666666667,8.0,6.0,2.0,1.0,20999.0,8629.0,7289.0,251.0,38.0,9.333333333333334,232.0,22.423333333333332,79.33333333333333,10.0,10.666666666666666,0.0,0.0,0.0,0.0,2.0,1
68,35,KOR,2,15.0,26.0,58.0,0.0,0.0,0.0,1.0,4129.0,1551.0,1396.0,0.0,0.0,0.0,4.0,17.34,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,190.0,61.4,3.0,3.0,8.0,6.0,37731.0,14307.0,15193.0,125.0,4.0,0.4,304.0,20.834,79.6,8.2,12.2,0.0,0.0,0.0,0.0,0.0,181.0,242.0,77.0,8.0,2.0,4.0,11.0,55935.0,22294.0,21860.0,373.0,21.714285714285715,3.7142857142857144,638.0,23.048571428571428,76.14285714285714,10.428571428571429,13.428571428571429,0.0,0.0,0.0,0.0,0.0,20.0,32.0,63.0,5.0,3.0,0.0,2.0,9720.0,4272.0,3451.0,86.0,46.0,11.0,95.0,29.0,84.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
69,35,NGA,2,19.0,33.0,58.0,0.0,0.0,1.0,1.0,2919.0,951.0,1291.0,0.0,0.0,0.0,4.0,11.58,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,159.0,68.2,0.0,0.0,4.0,1.0,36138.0,12726.0,15909.0,59.0,2.8,0.2,300.0,21.678,86.0,6.8,7.2,0.0,0.0,0.0,0.0,0.0,116.0,156.0,74.5,3.0,2.0,9.0,6.0,36444.0,14473.0,14371.0,199.0,16.25,1.75,317.0,20.7675,82.25,8.75,9.0,0.0,0.0,0.0,0.0,0.0,55.0,90.0,54.25,8.0,2.0,8.0,4.0,23803.0,9195.0,8646.0,296.0,34.5,8.25,222.0,23.267500000000002,83.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0
70,36,ARG,2,12.0,19.0,63.0,0.0,0.0,0.0,0.0,3293.0,1810.0,926.0,4.0,3.0,0.0,1.0,18.59,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,268.0,88.0,4.0,2.0,1.0,5.0,36905.0,19744.0,10466.0,113.0,10.0,3.75,345.0,22.7225,83.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,307.0,364.0,84.6,7.0,3.0,5.0,5.0,33611.0,19036.0,9221.0,306.0,28.8,4.6,337.0,22.692,77.2,10.6,12.2,0.0,0.0,0.0,0.0,0.0,109.0,149.0,78.5,11.0,7.0,2.0,3.0,25646.0,15435.0,5962.0,363.0,56.75,16.0,244.0,22.835,84.75,6.75,8.5,0.0,0.0,0.0,0.0,0.0,1
71,36,GRE,0,9.0,28.0,32.0,0.0,0.0,0.0,0.0,4392.0,1288.0,1952.0,0.0,0.0,0.0,7.0,19.61,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,133.0,57.0,2.0,1.0,10.0,3.0,59275.0,13869.0,35737.0,112.0,2.75,0.25,491.0,22.085,85.375,7.375,7.25,0.0,0.0,0.0,0.0,0.0,49.0,87.0,56.5,1.0,1.0,3.0,5.0,26233.0,6684.0,15228.0,142.0,9.25,1.0,233.0,21.9075,79.75,10.25,10.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,34.0,4.0,1.0,2.0,0.0,8992.0,2779.0,4425.0,69.0,22.0,3.0,69.0,22.54,86.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,-1
72,37,ENG,1,28.0,45.0,62.0,0.0,0.0,0.0,0.0,4176.0,1848.0,1404.0,0.0,0.0,0.0,13.0,15.46,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,229.0,82.25,2.0,2.0,12.0,8.0,38470.0,16790.0,14358.0,94.0,6.75,1.25,354.0,23.76,83.25,8.25,8.5,0.0,0.0,0.0,0.0,0.0,174.0,250.0,67.4,4.0,2.0,7.0,7.0,46014.0,20407.0,16363.0,295.0,25.6,2.6,473.0,21.6,77.4,10.6,12.0,0.0,0.0,0.0,0.0,0.0,29.0,51.0,40.333333333333336,7.0,4.0,1.0,2.0,18231.0,8654.0,6278.0,241.0,46.666666666666664,18.666666666666668,241.0,20.793333333333333,80.33333333333333,8.666666666666666,11.0,0.0,0.0,0.0,0.0,0.0,1
73,37,SVN,0,24.0,49.0,49.0,0.0,0.0,0.0,0.0,3570.0,1380.0,1261.0,0.0,0.0,0.0,21.0,19.42,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,142.0,75.25,3.0,1.0,4.0,5.0,39314.0,13164.0,18770.0,49.0,4.25,1.5,343.0,23.345,83.5,8.75,7.75,0.0,0.0,0.0,0.0,0.0,85.0,141.0,59.75,7.0,5.0,8.0,6.0,41704.0,14235.0,19808.0,163.0,13.25,1.5,469.0,21.5075,77.5,10.5,12.0,0.0,0.0,0.0,0.0,0.0,27.0,59.0,41.5,3.0,0.0,7.0,7.0,22251.0,7974.0,9591.0,286.0,31.0,8.25,230.0,21.43,81.75,8.75,9.5,0.0,0.0,0.0,0.0,0.0,-1
74,38,ALG,0,27.0,39.0,69.0,0.0,0.0,0.0,0.0,3305.0,1141.0,1090.0,0.0,0.0,0.0,13.0,19.64,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,170.0,78.5,1.0,0.0,4.0,5.0,37647.0,13511.0,14937.0,58.0,5.25,1.25,382.0,24.845,84.25,7.75,8.0,0.0,0.0,0.0,0.0,0.0,149.0,209.0,64.5,13.0,1.0,16.0,2.0,52662.0,20046.0,20709.0,275.0,16.5,2.1666666666666665,613.0,25.63,78.83333333333333,9.0,12.166666666666666,0.0,0.0,0.0,0.0,0.0,22.0,29.0,64.33333333333333,5.0,3.0,1.0,1.0,10926.0,4327.0,3735.0,215.0,33.666666666666664,12.666666666666666,148.0,21.113333333333333,80.33333333333333,7.666666666666667,12.0,0.0,0.0,0.0,0.0,0.0,-1
75,38,USA,1,35.0,45.0,78.0,0.0,0.0,0.0,0.0,4730.0,1664.0,1439.0,0.0,0.0,0.0,13.0,18.75,97.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,137.0,172.0,80.0,1.0,0.0,3.0,4.0,39322.0,14099.0,16027.0,74.0,4.5,0.5,431.0,23.515,82.75,8.0,9.25,0.0,0.0,0.0,0.0,0.0,158.0,210.0,68.16666666666667,16.0,7.0,3.0,9.0,49017.0,19402.0,18264.0,325.0,21.833333333333332,4.333333333333333,572.0,24.48,77.33333333333333,10.833333333333334,11.833333333333334,0.0,0.0,0.0,0.0,0.0,20.0,43.0,44.0,5.0,3.0,5.0,7.0,17550.0,7444.0,5940.0,257.0,49.0,15.0,211.0,24.183333333333334,83.33333333333333,8.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,1
76,39,GER,1,27.0,36.0,75.0,0.0,0.0,0.0,0.0,5102.0,2153.0,1802.0,0.0,0.0,0.0,9.0,16.31,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,237.0,79.5,0.0,0.0,0.0,2.0,36352.0,16341.0,14075.0,77.0,4.75,1.25,264.0,24.25,83.0,8.75,8.25,0.0,0.0,0.0,0.0,0.0,216.0,277.0,78.42857142857143,6.0,3.0,4.0,5.0,47451.0,23153.0,17224.0,331.0,18.428571428571427,3.142857142857143,557.0,21.26142857142857,78.0,10.285714285714286,11.714285714285714,0.0,0.0,0.0,0.0,0.0,59.0,90.0,64.0,7.0,3.0,1.0,3.0,20035.0,9871.0,6987.0,152.0,33.0,6.0,268.0,25.22,82.5,7.5,10.0,0.0,0.0,0.0,0.0,0.0,1
77,39,GHA,0,16.0,53.0,30.0,0.0,0.0,0.0,0.0,3575.0,1309.0,1471.0,0.0,0.0,0.0,7.0,16.62,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,161.0,79.0,2.0,0.0,1.0,1.0,38606.0,12765.0,20013.0,50.0,2.25,0.5,420.0,22.174999999999997,83.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,124.0,158.0,75.5,6.0,2.0,8.0,3.0,35987.0,13052.0,17513.0,210.0,15.75,2.0,341.0,22.189999999999998,77.0,10.75,12.25,0.0,0.0,0.0,0.0,0.0,59.0,88.0,48.2,9.0,3.0,2.0,0.0,27883.0,10244.0,13311.0,361.0,22.0,3.4,269.0,23.45,79.6,9.0,11.4,0.0,0.0,0.0,0.0,0.0,-1
78,40,AUS,2,30.0,58.0,52.0,0.0,0.0,0.0,0.0,4337.0,1606.0,1761.0,0.0,0.0,0.0,11.0,19.06,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,188.0,67.8,1.0,0.0,9.0,5.0,46647.0,15592.0,22435.0,107.0,7.8,1.6,552.0,21.768,77.8,10.4,11.8,0.0,0.0,0.0,0.0,0.0,90.0,125.0,72.66666666666667,4.0,1.0,9.0,0.0,34401.0,12258.0,17036.0,107.0,11.333333333333334,1.3333333333333333,502.0,22.16,71.0,12.666666666666666,16.333333333333332,0.0,0.0,0.0,0.0,0.0,62.0,110.0,55.2,12.0,6.0,7.0,4.0,36123.0,12975.0,17230.0,314.0,27.2,7.0,481.0,22.332,74.2,11.0,14.8,0.0,0.0,0.0,0.0,0.0,1
79,40,SRB,1,26.0,33.0,79.0,0.0,0.0,0.0,0.0,5872.0,2686.0,1860.0,0.0,0.0,0.0,7.0,22.71,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,256.0,75.75,5.0,1.0,2.0,10.0,39601.0,18566.0,14626.0,74.0,5.0,1.5,347.0,24.162499999999998,82.75,9.0,8.25,0.0,0.0,0.0,0.0,0.0,187.0,265.0,66.0,13.0,4.0,5.0,12.0,59237.0,28607.0,20767.0,368.0,25.0,3.8333333333333335,675.0,23.595,74.16666666666667,12.0,13.833333333333334,0.0,0.0,0.0,0.0,0.0,10.0,25.0,38.666666666666664,5.0,1.0,3.0,3.0,12365.0,6229.0,4117.0,263.0,45.666666666666664,14.666666666666666,135.0,22.796666666666667,81.66666666666667,8.666666666666666,9.666666666666666,0.0,0.0,0.0,0.0,0.0,-1
80,41,ITA,2,24.0,28.0,86.0,0.0,0.0,0.0,0.0,3542.0,1273.0,1062.0,0.0,0.0,0.0,9.0,15.83,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0,197.0,77.0,1.0,1.0,6.0,8.0,39278.0,14495.0,14545.0,109.0,7.2,1.0,426.0,24.508,83.4,7.6,9.0,0.0,0.0,0.0,0.0,0.0,132.0,174.0,74.8,6.0,0.0,6.0,7.0,36459.0,14136.0,12896.0,233.0,15.6,2.0,298.0,21.446,79.6,10.0,10.4,0.0,0.0,0.0,0.0,0.0,59.0,88.0,67.33333333333333,9.0,5.0,5.0,5.0,24952.0,10531.0,7269.0,231.0,40.0,9.666666666666666,230.0,23.14,83.33333333333333,7.333333333333333,9.333333333333334,0.0,0.0,0.0,0.0,0.0,-1
81,41,SVK,3,18.0,37.0,49.0,0.0,0.0,0.0,1.0,4161.0,1289.0,1368.0,0.0,0.0,0.0,10.0,20.69,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,147.0,61.0,2.0,0.0,6.0,6.0,39174.0,12221.0,15728.0,64.0,4.2,1.6,328.0,22.844,85.8,7.2,7.0,0.0,0.0,0.0,0.0,0.0,117.0,169.0,55.4,8.0,2.0,10.0,6.0,43315.0,14538.0,17205.0,225.0,14.8,2.0,410.0,22.374000000000002,80.0,9.4,10.6,0.0,0.0,0.0,0.0,0.0,45.0,69.0,77.0,2.0,2.0,4.0,3.0,19750.0,7104.0,7244.0,141.0,22.666666666666668,4.666666666666667,205.0,20.83,86.66666666666667,5.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,1
82,42,NZL,0,23.0,46.0,50.0,0.0,0.0,0.0,0.0,3705.0,1380.0,1271.0,0.0,0.0,0.0,4.0,16.07,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,133.0,61.2,0.0,0.0,10.0,3.0,44195.0,13753.0,21753.0,63.0,2.4,0.0,345.0,21.542,86.6,6.8,6.6,0.0,0.0,0.0,0.0,0.0,65.0,101.0,64.5,2.0,0.0,1.0,3.0,19704.0,6286.0,9607.0,45.0,3.5,0.0,159.0,24.8,82.5,8.5,9.0,0.0,0.0,0.0,0.0,0.0,47.0,82.0,61.0,2.0,0.0,8.0,5.0,29891.0,10084.0,13503.0,340.0,25.8,4.8,262.0,21.622,81.6,9.0,9.4,0.0,0.0,0.0,0.0,0.0,0
83,42,PAR,0,23.0,23.0,100.0,0.0,0.0,0.0,0.0,3591.0,1489.0,1179.0,0.0,0.0,0.0,3.0,14.88,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,282.0,80.0,4.0,0.0,3.0,4.0,38890.0,16772.0,12993.0,86.0,5.25,0.25,328.0,24.325,83.5,8.25,8.25,0.0,0.0,0.0,0.0,0.0,121.0,161.0,71.33333333333333,5.0,1.0,5.0,7.0,31287.0,14073.0,10607.0,147.0,13.666666666666666,1.0,264.0,21.290000000000003,81.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,0.0,0.0,65.0,114.0,55.8,8.0,4.0,5.0,6.0,28782.0,13801.0,9082.0,418.0,41.4,5.6,269.0,24.028,85.8,6.6,7.6,0.0,0.0,0.0,0.0,0.0,0
84,43,DEN,1,24.0,31.0,77.0,0.0,0.0,0.0,0.0,4305.0,1474.0,1340.0,0.0,0.0,0.0,11.0,17.57,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,190.0,237.0,80.75,5.0,1.0,7.0,4.0,35677.0,13897.0,11914.0,122.0,8.75,2.0,363.0,22.675,83.5,8.0,8.5,0.0,0.0,0.0,0.0,0.0,172.0,217.0,79.2,6.0,2.0,6.0,2.0,35104.0,15108.0,11138.0,258.0,21.2,2.6,330.0,22.064,76.4,11.6,12.0,0.0,0.0,0.0,0.0,0.0,78.0,107.0,68.25,8.0,4.0,10.0,4.0,32432.0,14334.0,9449.0,329.0,46.75,12.0,290.0,21.66,83.75,8.0,8.25,0.0,0.0,0.0,0.0,0.0,-1
85,43,JPN,3,13.0,30.0,43.0,0.0,0.0,0.0,1.0,4423.0,1287.0,1430.0,0.0,0.0,0.0,5.0,12.91,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,114.0,44.0,4.0,2.0,2.0,8.0,40989.0,12008.0,17097.0,67.0,3.4,0.6,395.0,20.418,84.4,7.0,8.6,0.0,0.0,0.0,0.0,0.0,124.0,174.0,75.16666666666667,7.0,4.0,6.0,11.0,53685.0,16120.0,23695.0,259.0,20.666666666666668,1.6666666666666667,630.0,22.146666666666665,78.5,9.666666666666666,11.833333333333334,0.0,0.0,0.0,0.0,0.0,17.0,30.0,42.0,4.0,4.0,2.0,3.0,13807.0,4708.0,5674.0,101.0,25.0,5.0,205.0,21.884999999999998,73.5,11.5,15.0,0.0,0.0,0.0,0.0,0.0,1
86,44,CMR,1,36.0,61.0,59.0,0.0,0.0,0.0,0.0,3934.0,1643.0,1468.0,0.0,0.0,0.0,11.0,18.73,98.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,254.0,346.0,76.28571428571429,6.0,1.0,11.0,5.0,54558.0,23037.0,22076.0,192.0,7.714285714285714,1.1428571428571428,545.0,20.417142857142856,83.71428571428571,8.0,8.285714285714286,0.0,2.0,0.0,1.0,0.0,95.0,126.0,75.5,6.0,1.0,6.0,5.0,20856.0,9429.0,8155.0,121.0,19.5,3.0,181.0,19.994999999999997,79.5,10.0,10.5,0.0,0.0,0.0,0.0,0.0,46.0,83.0,51.25,3.0,1.0,1.0,3.0,23038.0,10171.0,8206.0,321.0,40.0,6.75,240.0,19.5125,83.25,8.5,8.25,0.0,0.0,0.0,0.0,2.0,-1
87,44,NED,2,25.0,42.0,60.0,0.0,0.0,0.0,0.0,3566.0,1502.0,1286.0,0.0,0.0,0.0,3.0,18.45,99.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,150.0,220.0,68.25,0.0,0.0,6.0,3.0,38092.0,13684.0,17242.0,37.0,2.25,0.5,280.0,20.765,84.5,8.0,7.5,0.0,1.0,0.0,2.0,0.0,138.0,199.0,69.75,8.0,3.0,7.0,9.0,39224.0,14540.0,17787.0,177.0,9.5,1.25,369.0,21.4425,81.25,9.25,9.5,0.0,1.0,0.0,0.0,0.0,56.0,102.0,53.2,7.0,5.0,2.0,5.0,23515.0,9254.0,9473.0,329.0,23.8,3.8,304.0,21.344,82.0,8.2,9.8,0.0,1.0,0.0,0.0,1.0,1
88,45,BRA,0,20.0,24.0,83.0,0.0,0.0,0.0,0.0,3814.0,1628.0,1044.0,0.0,0.0,0.0,2.0,15.62,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,354.0,83.6,10.0,2.0,8.0,5.0,47172.0,22505.0,15152.0,189.0,11.8,0.4,493.0,25.163999999999998,84.2,7.2,8.6,0.0,0.0,0.0,0.0,0.0,246.0,280.0,80.4,3.0,1.0,8.0,4.0,32380.0,16490.0,10065.0,285.0,17.2,1.2,304.0,20.535999999999998,79.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,54.0,70.33333333333333,6.0,2.0,2.0,1.0,18856.0,9921.0,5358.0,258.0,60.0,9.666666666666666,166.0,21.430000000000003,83.66666666666667,8.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0
89,45,POR,0,19.0,27.0,70.0,0.0,0.0,0.0,0.0,4708.0,1562.0,2004.0,0.0,0.0,0.0,4.0,11.6,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,179.0,70.8,1.0,0.0,2.0,3.0,44708.0,13306.0,22826.0,85.0,6.2,1.2,390.0,23.186,83.6,7.6,8.8,0.0,0.0,0.0,0.0,0.0,83.0,119.0,66.6,3.0,0.0,7.0,8.0,33959.0,9428.0,18660.0,114.0,4.8,0.6,406.0,22.044,78.4,10.2,11.4,0.0,0.0,0.0,0.0,0.0,40.0,73.0,56.666666666666664,9.0,3.0,2.0,5.0,25210.0,8397.0,12304.0,153.0,20.666666666666668,3.3333333333333335,320.0,25.45,79.66666666666667,9.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0
90,46,CIV,3,14.0,20.0,70.0,0.0,0.0,0.0,0.0,3197.0,1328.0,1072.0,0.0,0.0,0.0,10.0,17.44,98.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,150.0,193.0,77.66666666666667,5.0,2.0,1.0,5.0,30261.0,14190.0,10369.0,115.0,13.0,1.6666666666666667,297.0,22.393333333333334,82.66666666666667,8.333333333333334,9.0,0.0,0.0,0.0,0.0,0.0,213.0,274.0,78.0,7.0,5.0,10.0,4.0,40027.0,19729.0,13741.0,197.0,17.75,2.0,317.0,22.705,80.25,10.25,9.5,0.0,0.0,0.0,0.0,0.0,93.0,135.0,71.16666666666667,16.0,7.0,5.0,4.0,31981.0,16668.0,9420.0,514.0,56.0,16.666666666666668,317.0,22.551666666666666,83.5,7.166666666666667,9.333333333333334,0.0,0.0,0.0,2.0,1.0,1
91,46,PRK,0,16.0,30.0,53.0,0.0,0.0,0.0,0.0,3429.0,1218.0,1361.0,0.0,0.0,0.0,5.0,11.84,98.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,87.0,155.0,57.6,0.0,0.0,2.0,5.0,47073.0,13590.0,25516.0,27.0,0.6,0.0,389.0,22.798,85.0,7.4,7.6,0.0,0.0,0.0,0.0,0.0,77.0,124.0,62.666666666666664,0.0,0.0,4.0,5.0,31802.0,9954.0,16879.0,70.0,5.333333333333333,0.0,362.0,23.41333333333333,75.33333333333333,11.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,1.0,62.0,105.0,62.666666666666664,7.0,3.0,7.0,6.0,22593.0,8120.0,10306.0,163.0,17.333333333333332,1.6666666666666667,207.0,21.576666666666668,82.0,8.0,10.0,0.0,0.0,0.0,1.0,1.0,-1
92,47,CHI,1,18.0,36.0,50.0,0.0,0.0,0.0,0.0,4792.0,1719.0,1761.0,0.0,0.0,0.0,8.0,17.13,97.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,142.0,178.0,80.0,1.0,0.0,6.0,4.0,39470.0,12645.0,18742.0,63.0,4.25,0.5,389.0,21.682499999999997,81.5,9.0,9.5,0.0,2.0,0.0,8.0,1.0,73.0,101.0,68.75,2.0,2.0,13.0,4.0,25257.0,8061.0,11468.0,180.0,18.5,1.75,287.0,21.68,78.0,10.0,12.0,0.0,2.0,1.0,0.0,2.0,59.0,91.0,62.2,6.0,2.0,2.0,5.0,30777.0,9833.0,13963.0,232.0,17.2,1.8,393.0,22.096,79.4,9.2,11.4,0.0,0.0,0.0,3.0,3.0,-1
93,47,ESP,2,12.0,14.0,86.0,0.0,0.0,0.0,0.0,2846.0,899.0,1012.0,0.0,0.0,0.0,3.0,22.53,99.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,251.0,291.0,87.0,2.0,0.0,5.0,5.0,36922.0,15356.0,12872.0,105.0,6.25,1.0,304.0,22.575,84.75,7.5,7.75,0.0,0.0,0.0,1.0,3.0,322.0,376.0,85.5,2.0,1.0,3.0,11.0,48978.0,22186.0,16938.0,348.0,16.0,0.3333333333333333,415.0,21.616666666666664,77.33333333333333,11.0,11.666666666666666,0.0,0.0,0.0,5.0,3.0,32.0,53.0,57.0,5.0,2.0,5.0,4.0,14914.0,6329.0,4780.0,164.0,50.0,6.5,164.0,21.795,84.5,6.5,9.0,0.0,0.0,0.0,0.0,5.0,1
