,match,team,goals,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
88,45,BEL,1.0,29.0,40.0,72.0,0.0,0.0,0.0,0.0,4274.0,1743.0,1624.0,0.0,0.0,0.0,1.0,18.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,216.0,95.0,1.0,0.0,6.0,3.0,28143.0,11321.0,12362.0,42.0,1.25,0.25,86.0,27.395,66.5,32.0,1.5,0.0,0.0,0.0,0.0,0.0,226.0,259.0,86.2,7.0,1.0,7.0,7.0,3821.0,21518.0,23170.0,203.0,13.6,1.8,182.0,28.518,60.0,37.6,2.4,0.0,0.0,0.0,0.0,0.0,32.0,41.0,84.33333333333333,7.0,3.0,1.0,1.0,19862.0,7838.0,8316.0,193.0,29.333333333333332,6.666666666666667,70.0,27.623333333333335,65.33333333333333,32.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1
89,45,ENG,0.0,27.0,32.0,84.0,0.0,0.0,0.0,0.0,5181.0,2059.0,1833.0,0.0,0.0,0.0,3.0,20.27,91.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,303.0,89.85714285714286,5.0,0.0,5.0,7.0,58893.0,22316.0,25889.0,229.0,15.0,4.0,172.0,27.587142857142858,63.57142857142857,35.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,87.0,99.0,86.0,1.0,0.0,3.0,5.0,21595.0,8537.0,9723.0,104.0,24.5,5.5,52.0,28.009999999999998,59.0,39.5,1.5,0.0,0.0,0.0,0.0,0.0,37.0,50.0,83.0,7.0,1.0,3.0,1.0,22845.0,8915.0,10165.0,236.0,47.666666666666664,12.666666666666666,112.0,29.159999999999997,61.666666666666664,35.666666666666664,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,-1
90,46,PAN,0.0,12.0,26.0,46.0,0.0,0.0,0.0,0.0,4736.0,1138.0,2006.0,1.0,0.0,0.0,1.0,20.27,95.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,78.0,101.0,79.2,2.0,1.0,0.0,1.0,35102.0,8170.0,18217.0,80.0,4.6,0.8,100.0,29.130000000000003,75.8,23.2,1.0,0.0,0.0,0.0,0.0,1.0,114.0,138.0,82.0,6.0,3.0,13.0,17.0,51809.0,13572.0,25990.0,220.0,16.6,2.4,169.0,27.380000000000003,65.2,32.4,2.4,0.0,2.0,0.0,1.0,1.0,16.0,19.0,77.66666666666667,1.0,0.0,5.0,0.0,10617.0,2883.0,4974.0,226.0,35.666666666666664,5.333333333333333,62.0,25.71666666666667,71.33333333333333,25.333333333333332,3.3333333333333335,0.0,1.0,0.0,0.0,1.0,-1
91,46,TUN,2.0,23.0,29.0,79.0,0.0,0.0,0.0,1.0,3649.0,1390.0,1015.0,0.0,0.0,0.0,0.0,10.48,96.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,234.0,260.0,88.25,1.0,1.0,6.0,5.0,20232.0,18354.0,11855.0,124.0,12.75,4.0,142.0,30.205,69.75,28.25,2.0,0.0,0.0,0.0,0.0,0.0,135.0,151.0,90.0,1.0,0.0,6.0,1.0,12058.0,10409.0,6418.0,156.0,17.333333333333332,3.3333333333333335,52.0,28.176666666666666,62.666666666666664,35.333333333333336,2.0,0.0,2.0,0.0,1.0,1.0,154.0,186.0,88.33333333333333,13.0,6.0,7.0,9.0,30850.0,19464.0,11169.0,345.0,28.166666666666668,4.333333333333333,152.0,27.258333333333336,69.33333333333333,28.5,2.1666666666666665,0.0,1.0,0.0,2.0,0.0,1
92,47,JPN,0.0,17.0,23.0,74.0,0.0,0.0,0.0,0.0,3442.0,1197.0,1222.0,0.0,0.0,0.0,2.0,23.22,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,261.0,85.6,4.0,1.0,1.0,1.0,48001.0,17121.0,19126.0,147.0,12.2,2.8,147.0,30.016000000000002,70.0,28.2,1.8,0.0,0.0,0.0,0.0,0.0,203.0,232.0,86.6,3.0,1.0,7.0,3.0,31863.0,12265.0,12709.0,185.0,14.2,1.0,83.0,27.201999999999998,67.8,30.8,1.4,0.0,0.0,0.0,0.0,0.0,28.0,41.0,65.33333333333333,3.0,1.0,3.0,4.0,19147.0,6905.0,7106.0,224.0,37.666666666666664,9.666666666666666,77.0,26.05333333333333,66.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,-1
93,47,POL,1.0,21.0,28.0,75.0,0.0,0.0,0.0,0.0,3953.0,1246.0,1334.0,0.0,0.0,0.0,0.0,12.71,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,222.0,89.0,3.0,1.0,8.0,4.0,34996.0,12027.0,13523.0,88.0,8.0,1.75,74.0,29.025,76.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,184.0,75.16666666666667,6.0,1.0,0.0,6.0,39468.0,18202.0,19469.0,324.0,24.5,3.5,142.0,27.28333333333333,66.66666666666667,31.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,73.5,2.0,0.0,0.0,1.0,10978.0,4251.0,4354.0,161.0,44.5,15.5,25.0,25.61,66.5,32.0,1.5,0.0,0.0,0.0,0.0,0.0,1
94,48,COL,1.0,27.0,34.0,79.0,0.0,0.0,0.0,1.0,3707.0,1011.0,1158.0,0.0,0.0,0.0,0.0,15.41,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,199.0,84.5,1.0,1.0,6.0,5.0,36884.0,12633.0,14320.0,90.0,9.0,2.0,148.0,29.095,72.0,25.75,2.25,0.0,0.0,0.0,0.0,0.0,138.0,166.0,80.66666666666667,1.0,1.0,5.0,7.0,42336.0,15192.0,15919.0,285.0,15.5,2.1666666666666665,137.0,28.265,68.0,29.833333333333332,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,22.0,32.0,79.33333333333333,2.0,0.0,4.0,2.0,17029.0,6359.0,5670.0,218.0,35.333333333333336,7.0,57.0,27.636666666666667,63.0,34.666666666666664,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1
95,48,SEN,0.0,8.0,18.0,44.0,0.0,0.0,0.0,1.0,4372.0,1273.0,1547.0,3.0,0.0,0.0,1.0,21.46,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,72.5,0.0,0.0,6.0,3.0,25753.0,8790.0,10591.0,123.0,11.0,3.0,79.0,28.515,72.75,25.75,1.5,0.0,0.0,0.0,0.0,0.0,92.0,107.0,86.33333333333333,1.0,0.0,2.0,1.0,29114.0,9982.0,11855.0,98.0,11.0,1.6666666666666667,76.0,27.073333333333334,69.0,29.666666666666668,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,57.0,78.0,72.0,7.0,3.0,7.0,9.0,37550.0,14046.0,13676.0,386.0,32.5,7.333333333333333,169.0,29.286666666666665,70.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,-1
96,49,POR,1.0,13.0,16.0,81.0,0.0,0.0,0.0,0.0,4402.0,1736.0,1366.0,1.0,1.0,0.0,3.0,18.76,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,210.0,82.0,4.0,1.0,6.0,6.0,38997.0,18186.0,11541.0,153.0,17.25,4.5,116.0,27.955,69.0,29.5,1.5,0.0,0.0,0.0,0.0,0.0,249.0,281.0,87.2,6.0,1.0,4.0,4.0,40388.0,20263.0,11195.0,301.0,32.8,6.0,112.0,27.163999999999998,63.4,35.0,1.6,0.0,0.0,0.0,0.0,0.0,56.0,77.0,78.0,10.0,3.0,3.0,3.0,23057.0,11914.0,5641.0,325.0,55.75,20.5,72.0,26.82,70.25,28.0,1.75,0.0,0.0,0.0,0.0,0.0,-1
97,49,URU,2.0,20.0,34.0,59.0,0.0,0.0,0.0,0.0,3093.0,908.0,1217.0,0.0,0.0,0.0,0.0,9.97,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,73.66666666666667,0.0,0.0,3.0,0.0,27317.0,7344.0,13469.0,37.0,5.666666666666667,3.6666666666666665,59.0,26.7,73.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,113.0,74.14285714285714,0.0,0.0,5.0,6.0,55035.0,14403.0,28571.0,214.0,10.571428571428571,1.2857142857142858,166.0,28.36285714285714,64.85714285714286,33.142857142857146,2.0,0.0,0.0,0.0,0.0,0.0,31.0,51.0,62.333333333333336,6.0,3.0,5.0,6.0,20101.0,5857.0,9305.0,155.0,24.666666666666668,6.0,61.0,27.646666666666665,64.66666666666667,33.666666666666664,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1
98,50,ARG,3.0,27.0,30.0,90.0,0.0,0.0,0.0,0.0,4446.0,1688.0,1481.0,0.0,0.0,0.0,1.0,18.29,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,298.0,89.83333333333333,1.0,1.0,12.0,9.0,46181.0,18901.0,16174.0,193.0,11.333333333333334,4.333333333333333,162.0,30.3,71.66666666666667,26.0,2.3333333333333335,0.0,4.0,0.0,6.0,0.0,133.0,169.0,75.4,3.0,1.0,3.0,6.0,34861.0,15093.0,11502.0,296.0,31.4,6.2,114.0,28.172000000000004,71.4,26.6,2.0,0.0,1.0,0.0,0.0,2.0,42.0,50.0,77.5,5.0,2.0,0.0,6.0,10843.0,4750.0,3408.0,154.0,44.5,12.0,42.0,28.025,76.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,-1
99,50,FRA,4.0,21.0,27.0,78.0,0.0,0.0,0.0,0.0,4286.0,1372.0,1772.0,0.0,0.0,0.0,1.0,14.18,94.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,123.0,87.25,1.0,1.0,3.0,3.0,35658.0,10761.0,15684.0,85.0,11.0,1.25,97.0,29.4175,73.0,25.75,1.25,0.0,1.0,0.0,0.0,0.0,117.0,137.0,80.25,2.0,0.0,11.0,6.0,29369.0,8795.0,13828.0,133.0,12.75,2.5,98.0,29.2125,67.0,31.0,2.0,0.0,1.0,0.0,2.0,2.0,46.0,64.0,77.8,6.0,3.0,7.0,6.0,27958.0,9204.0,11757.0,266.0,20.8,4.4,110.0,27.468,69.6,27.6,2.8,0.0,1.0,0.0,0.0,4.0,1
100,51,ESP,3.0,16.0,25.0,64.0,0.0,0.0,0.0,0.0,3498.0,1652.0,815.0,0.0,0.0,0.0,0.0,9.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,549.0,92.2,8.0,2.0,3.0,6.0,51020.0,28027.0,12721.0,237.0,20.8,3.0,153.0,29.6,70.8,27.4,1.8,0.0,0.0,0.0,0.0,0.0,451.0,496.0,90.4,8.0,2.0,0.0,11.0,60043.0,34377.0,13439.0,332.0,37.0,3.8,131.0,27.124000000000002,65.4,33.2,1.4,0.0,0.0,0.0,0.0,0.0,48.0,67.0,69.0,9.0,5.0,2.0,0.0,22448.0,12956.0,4716.0,309.0,56.0,14.75,71.0,28.45,72.75,25.0,2.25,0.0,0.0,0.0,0.0,0.0,-1
101,51,RUS,5.0,9.0,27.0,33.0,0.0,0.0,0.0,0.0,3834.0,833.0,1877.0,0.0,0.0,0.0,1.0,13.21,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,109.0,65.8,0.0,0.0,5.0,3.0,58810.0,11311.0,36502.0,76.0,6.0,1.0,107.0,27.188,68.2,30.6,1.2,0.0,0.0,0.0,0.0,0.0,89.0,113.0,80.28571428571429,3.0,0.0,12.0,0.0,68328.0,13852.0,42442.0,247.0,17.428571428571427,2.5714285714285716,216.0,29.08285714285714,58.857142857142854,38.714285714285715,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,20.0,35.0,58.5,3.0,1.0,2.0,1.0,14814.0,3266.0,8626.0,94.0,27.5,7.5,48.0,28.564999999999998,61.5,36.5,2.0,0.0,0.0,0.0,0.0,0.0,1
102,52,CRO,4.0,24.0,33.0,73.0,0.0,0.0,0.0,0.0,4577.0,1641.0,1424.0,0.0,0.0,0.0,0.0,9.36,98.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,211.0,256.0,81.0,3.0,0.0,1.0,4.0,49109.0,18568.0,19608.0,138.0,11.2,1.6,137.0,28.684000000000005,69.6,28.6,1.8,0.0,0.0,0.0,1.0,0.0,210.0,252.0,84.2,8.0,5.0,2.0,9.0,41753.0,16448.0,16927.0,226.0,18.8,3.8,114.0,26.889999999999997,65.2,33.6,1.2,0.0,0.0,0.0,1.0,1.0,61.0,84.0,72.25,11.0,2.0,2.0,6.0,36540.0,14504.0,13303.0,273.0,37.75,10.0,161.0,28.959999999999997,69.75,27.75,2.5,0.0,0.0,0.0,3.0,1.0,1
103,52,DEN,3.0,33.0,50.0,66.0,0.0,0.0,0.0,0.0,4816.0,1669.0,1720.0,0.0,0.0,0.0,0.0,17.35,95.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,188.0,228.0,80.4,1.0,1.0,6.0,2.0,50937.0,17384.0,21688.0,105.0,8.2,2.8,116.0,28.8,72.6,26.4,1.0,0.0,1.0,0.0,1.0,2.0,138.0,167.0,86.0,8.0,0.0,5.0,1.0,37598.0,14085.0,15870.0,169.0,15.5,2.75,97.0,26.4325,64.25,34.5,1.25,0.0,0.0,0.0,1.0,1.0,66.0,93.0,73.0,6.0,2.0,8.0,1.0,41554.0,15300.0,16833.0,314.0,30.6,8.0,164.0,29.332,65.4,31.8,2.8,0.0,0.0,0.0,0.0,2.0,-1
104,53,BRA,2.0,19.0,24.0,79.0,0.0,0.0,0.0,0.0,4572.0,1476.0,1715.0,0.0,0.0,0.0,1.0,18.61,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,149.0,91.0,1.0,0.0,3.0,3.0,34822.0,11498.0,15828.0,99.0,4.2,1.4,102.0,29.353999999999996,72.0,26.4,1.6,0.0,0.0,0.0,0.0,0.0,135.0,162.0,86.6,8.0,4.0,2.0,8.0,39107.0,13760.0,16973.0,203.0,19.8,5.6,155.0,28.204,65.8,32.0,2.2,0.0,0.0,0.0,0.0,0.0,43.0,63.0,66.66666666666667,12.0,6.0,1.0,7.0,20697.0,7632.0,8522.0,186.0,27.666666666666668,7.666666666666667,86.0,31.49666666666667,64.0,32.333333333333336,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1
105,53,MEX,0.0,14.0,17.0,82.0,0.0,0.0,0.0,0.0,3006.0,1125.0,1067.0,0.0,0.0,0.0,0.0,12.82,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,178.0,88.6,1.0,0.0,12.0,0.0,39670.0,15452.0,16116.0,151.0,12.0,3.6,125.0,27.612000000000002,67.0,31.2,1.8,0.0,0.0,0.0,0.0,0.0,122.0,144.0,83.5,4.0,0.0,3.0,1.0,28915.0,11310.0,11196.0,169.0,16.0,1.75,114.0,29.06,69.75,27.5,2.75,0.0,0.0,0.0,0.0,0.0,65.0,85.0,73.0,8.0,1.0,3.0,5.0,25428.0,10798.0,8849.0,289.0,39.75,9.75,120.0,29.9175,77.0,20.75,2.25,0.0,0.0,0.0,0.0,0.0,-1
106,54,BEL,3.0,30.0,32.0,94.0,0.0,0.0,0.0,0.0,3816.0,1462.0,1322.0,0.0,0.0,0.0,3.0,29.92,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,307.0,88.0,6.0,2.0,6.0,1.0,41010.0,16605.0,15258.0,125.0,12.75,4.25,123.0,28.9175,68.25,30.0,1.75,0.0,0.0,0.0,0.0,0.0,155.0,177.0,85.2,8.0,3.0,5.0,1.0,37352.0,15913.0,13673.0,263.0,27.6,8.8,109.0,28.7,63.6,34.0,2.4,0.0,0.0,0.0,0.0,0.0,84.0,105.0,80.0,10.0,3.0,2.0,6.0,25658.0,11548.0,9138.0,225.0,41.0,11.0,98.0,28.88,72.0,25.333333333333332,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1
107,54,JPN,2.0,18.0,32.0,56.0,0.0,0.0,0.0,0.0,3783.0,1181.0,1620.0,0.0,0.0,0.0,1.0,21.78,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,167.0,82.75,3.0,0.0,2.0,5.0,39534.0,12932.0,18188.0,72.0,5.75,1.5,149.0,30.6,70.0,27.5,2.5,0.0,0.0,0.0,0.0,0.0,201.0,234.0,84.42857142857143,8.0,4.0,6.0,3.0,55375.0,18420.0,25716.0,320.0,16.857142857142858,2.2857142857142856,199.0,27.967142857142857,64.14285714285714,33.142857142857146,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,0.0,0.0,1.0,4.0,10197.0,3596.0,4218.0,69.0,33.0,8.0,31.0,28.58,66.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
108,55,SUI,0.0,24.0,29.0,83.0,0.0,0.0,0.0,0.0,4824.0,2157.0,1323.0,0.0,0.0,0.0,2.0,22.32,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,264.0,82.25,5.0,2.0,3.0,6.0,37858.0,17432.0,11528.0,139.0,17.5,5.0,109.0,28.4325,70.25,28.0,1.75,0.0,0.0,0.0,0.0,0.0,240.0,279.0,85.0,10.0,1.0,9.0,4.0,45654.0,22329.0,12984.0,283.0,27.0,3.8,126.0,27.748,68.0,30.4,1.6,0.0,0.0,0.0,0.0,0.0,18.0,27.0,65.0,3.0,1.0,1.0,1.0,14395.0,7053.0,3661.0,241.0,54.666666666666664,20.333333333333332,51.0,26.146666666666665,73.33333333333333,25.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,-1
109,55,SWE,1.0,18.0,24.0,75.0,0.0,0.0,0.0,0.0,4846.0,1240.0,1862.0,0.0,0.0,0.0,1.0,18.76,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,100.0,79.83333333333333,1.0,0.0,2.0,2.0,38792.0,9847.0,19345.0,157.0,9.0,1.1666666666666667,102.0,27.80333333333333,69.83333333333333,28.333333333333332,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,82.0,104.0,80.0,6.0,1.0,2.0,6.0,40777.0,10422.0,20970.0,165.0,17.5,2.0,122.0,27.8475,64.75,33.75,1.5,0.0,0.0,0.0,0.0,0.0,28.0,43.0,75.66666666666667,5.0,2.0,7.0,4.0,20644.0,5735.0,9979.0,191.0,35.0,8.666666666666666,61.0,25.45,65.0,32.666666666666664,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1
110,56,COL,4.0,11.0,26.0,42.0,0.0,0.0,0.0,0.0,4434.0,1160.0,1329.0,1.0,0.0,0.0,2.0,21.6,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,213.0,84.8,4.0,1.0,5.0,5.0,49929.0,15750.0,20377.0,104.0,5.4,0.8,163.0,28.918,71.8,26.6,1.6,0.0,0.0,0.0,0.0,0.0,185.0,229.0,81.66666666666667,6.0,2.0,11.0,5.0,56376.0,19195.0,22815.0,227.0,9.833333333333334,1.1666666666666667,161.0,28.865,67.16666666666667,31.166666666666668,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,35.0,48.0,68.0,4.0,1.0,7.0,3.0,25136.0,8755.0,8736.0,196.0,33.0,7.666666666666667,97.0,30.373333333333335,67.66666666666667,30.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-1
111,56,ENG,5.0,38.0,44.0,86.0,0.0,0.0,0.0,0.0,7468.0,2385.0,2028.0,1.0,0.0,0.0,3.0,19.04,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,312.0,79.16666666666667,5.0,1.0,4.0,7.0,62197.0,21702.0,23023.0,209.0,16.666666666666668,4.0,171.0,30.516666666666666,69.66666666666667,28.666666666666668,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,121.0,148.0,81.0,4.0,0.0,7.0,4.0,44997.0,16617.0,17257.0,199.0,23.0,6.5,144.0,30.935000000000002,63.5,34.0,2.5,0.0,0.0,0.0,0.0,0.0,49.0,67.0,69.5,7.0,1.0,2.0,11.0,28140.0,10279.0,9946.0,276.0,37.5,11.25,97.0,27.665,68.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,1
112,57,FRA,2.0,17.0,31.0,55.0,0.0,0.0,0.0,0.0,3905.0,1553.0,1253.0,0.0,0.0,0.0,0.0,12.1,95.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,149.0,173.0,85.0,4.0,1.0,6.0,6.0,36157.0,13997.0,12344.0,111.0,13.0,3.25,90.0,29.105,72.25,26.75,1.0,0.0,1.0,0.0,1.0,0.0,165.0,195.0,88.0,3.0,0.0,6.0,6.0,30618.0,12375.0,10565.0,160.0,15.0,3.5,104.0,25.8025,64.5,34.0,1.5,0.0,0.0,0.0,0.0,1.0,96.0,125.0,86.0,4.0,1.0,3.0,4.0,28691.0,11982.0,8702.0,290.0,31.4,5.6,100.0,27.75,66.2,31.2,2.6,0.0,1.0,0.0,0.0,0.0,1
113,57,URU,0.0,12.0,19.0,63.0,0.0,0.0,0.0,0.0,3257.0,962.0,1037.0,0.0,0.0,0.0,1.0,20.09,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,67.66666666666667,5.0,2.0,2.0,1.0,27754.0,8696.0,11222.0,72.0,11.666666666666666,3.6666666666666665,67.0,26.820000000000004,70.66666666666667,28.333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,102.0,145.0,69.5,5.0,2.0,11.0,7.0,50226.0,15417.0,22197.0,247.0,16.666666666666668,2.1666666666666665,161.0,28.94333333333333,66.83333333333333,31.0,2.1666666666666665,0.0,2.0,0.0,0.0,0.0,31.0,56.0,58.5,1.0,0.0,4.0,7.0,22181.0,7333.0,9095.0,273.0,36.5,9.25,71.0,26.134999999999998,65.25,32.75,2.0,0.0,0.0,0.0,1.0,1.0,-1
114,58,BEL,1.0,22.0,34.0,65.0,0.0,0.0,0.0,0.0,4149.0,1520.0,1665.0,1.0,1.0,0.0,4.0,19.94,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,146.0,86.8,1.0,1.0,4.0,0.0,41383.0,14271.0,18574.0,78.0,6.2,3.0,117.0,27.476,68.4,30.2,1.4,0.0,0.0,0.0,0.0,0.0,122.0,140.0,89.8,5.0,2.0,5.0,6.0,44393.0,15649.0,20271.0,189.0,13.6,2.2,142.0,28.714,61.0,36.6,2.4,0.0,0.0,0.0,0.0,0.0,37.0,50.0,72.0,2.0,0.0,7.0,8.0,15269.0,6371.0,5324.0,113.0,22.5,5.0,55.0,31.5,79.0,18.5,2.5,0.0,0.0,0.0,0.0,0.0,0
115,58,BRA,1.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,4691.0,1799.0,1735.0,0.0,0.0,0.0,3.0,27.0,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,223.0,93.0,2.0,1.0,7.0,3.0,35278.0,13747.0,14359.0,139.0,11.25,2.5,122.0,29.2475,74.25,23.75,2.0,0.0,0.0,0.0,0.0,0.0,186.0,212.0,83.4,12.0,4.0,5.0,7.0,36826.0,15153.0,14748.0,278.0,28.6,7.0,141.0,28.538,64.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,89.0,110.0,82.0,12.0,4.0,2.0,4.0,26714.0,11743.0,9287.0,296.0,46.75,13.5,119.0,28.925,62.5,34.75,2.75,0.0,0.0,0.0,0.0,0.0,0
116,59,CRO,6.0,31.0,44.0,70.0,0.0,0.0,0.0,1.0,5299.0,2160.0,1254.0,0.0,0.0,0.0,1.0,18.9,96.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,278.0,330.0,85.83333333333333,2.0,1.0,11.0,7.0,51916.0,22537.0,16307.0,162.0,10.0,1.3333333333333333,181.0,27.42,68.83333333333333,29.333333333333332,1.8333333333333333,0.0,4.0,0.0,0.0,0.0,228.0,267.0,82.5,4.0,0.0,3.0,11.0,38240.0,17034.0,11449.0,168.0,16.5,2.0,114.0,28.485,66.75,31.0,2.25,0.0,0.0,0.0,3.0,1.0,78.0,112.0,70.0,11.0,2.0,4.0,5.0,43642.0,20720.0,12011.0,277.0,37.0,9.5,166.0,28.4925,67.75,29.75,2.5,0.0,0.0,0.0,0.0,0.0,1
117,59,RUS,5.0,17.0,31.0,55.0,0.0,0.0,0.0,0.0,4457.0,1189.0,1613.0,0.0,0.0,0.0,1.0,19.51,98.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,172.0,73.25,2.0,1.0,6.0,5.0,50807.0,13667.0,24318.0,77.0,7.25,2.75,112.0,26.7375,70.0,28.5,1.5,0.0,0.0,0.0,0.0,0.0,113.0,168.0,63.25,8.0,4.0,16.0,7.0,76337.0,21181.0,38171.0,391.0,22.5,4.375,326.0,27.87375,60.25,36.5,3.25,0.0,1.0,0.0,1.0,3.0,20.0,28.0,71.0,3.0,2.0,3.0,3.0,16300.0,4757.0,7559.0,134.0,38.5,9.5,68.0,29.700000000000003,62.5,34.5,3.0,0.0,0.0,0.0,0.0,0.0,-1
118,60,ENG,2.0,24.0,37.0,65.0,0.0,0.0,0.0,0.0,5839.0,2361.0,1628.0,0.0,0.0,0.0,2.0,22.86,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,296.0,84.83333333333333,2.0,1.0,4.0,2.0,50610.0,20377.0,18137.0,194.0,14.166666666666666,3.0,171.0,28.878333333333334,69.66666666666667,28.5,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,116.0,146.0,70.0,7.0,1.0,1.0,3.0,32779.0,13726.0,11808.0,216.0,24.5,11.25,108.0,26.64,62.5,35.0,2.5,0.0,0.0,0.0,0.0,0.0,38.0,46.0,88.33333333333333,3.0,0.0,2.0,4.0,20595.0,8826.0,6992.0,234.0,48.0,12.0,75.0,32.03,63.666666666666664,31.666666666666668,4.666666666666667,0.0,0.0,0.0,0.0,0.0,1
